Created-Date,Tweet,Sentiment
7/15/2021 13:29,پکي پنھنجي آکيري  ٻچڙن کي ڀانت ڀانت جا جيت، ميوا،  ٻيو مال چنھنبن  پڪڙي اچي کارائيندا آھن. سراسري 35 کان چاليھ ڦ… ,
7/15/2021 11:10,اھي سڀ اوھان جا وڏا وڙ آھن. وسيع نظري آھي. جيڪا انسيت پنھنجي دل  رکو ٿيون اھا ونڊيو پيا.… ,
7/15/2021 11:09,اوھ خدايا... اباڙي گهوڙا ڙي... ,
7/15/2021 11:07,سنجي سائين  نتاشا سانئڻ... ان جواب کي ھٿ ڪرڻ کان اڳ ھيءَ وديو ضرور ڏسندا.… ,
7/14/2021 13:59,جهڙالي مند آ تہ راڳ ميگهہ ٿي وڃي؟ ,
7/14/2021 12:46,مينھن  نينھن  ڪو فرق ناهي. ,
7/14/2021 12:42,بلڪل منھنجا سائين ,
7/14/2021 12:14,ھيءَ ڪيڏي تہ ڪمال جي ڳالھہ آھي جو ان ٻول باٽيڪ  ٻہ ٻول ھتان جا ئي ,
7/14/2021 11:50,آپ حَسین حَسینی تکے، فر معشوق وی آپے ,
7/14/2021 11:02,ادا سائين، ھي لطيف اوارڊ آھي جيڪو سائين عبدا… ,
7/14/2021 7:11,بابا مان مٿي لکيو آھي تہ ٽرمپ جي ترتيب ڏنل رسالي  گنج جي ٽائيپنگ لاءِ جدا ڪيبورڊ ٺاھيو ويو آھي. ,
7/14/2021 6:22,ڪالهہ سنڌي لئنگئيج اٿارٽيءَ جي بورڊ آف گورنرز جي ميٽنگ . ,
7/14/2021 6:19,ٽرمپ  گنج جي رسالن آڌار سنڌي ٻوليءَ  ھڪ نئون فونٽ  ڪيبورڊ لي آئوٽ ٺاھڻو پئجي ويو. جيڪو ڀٽائي پيڊيا  استعمال ٿي… ,
7/14/2021 6:17,ڊاڪٽر ارنيسٽ ٽرمپ، رسالي جو پھريون ڇاپو جرمنيءَ مان ڇپرايو ھئو. ھن پنھنجي پوري مڏي رسالي تي تحقيق  ڇپائي تي خرچ ڪر… ,
7/14/2021 5:44,ادا ھي ,
7/13/2021 15:20,هو تون تي انڪري ٿا ڳالهائين جو تون انهن لاءِ اهم آهين. ,
7/13/2021 13:16,سائين ٽويٽر وارن ڏنو آهي.. ,
7/13/2021 8:14,ابا جيڪا شيءِ دوا ھجي نہ، تہ اھا ٿيندي آھي شفا.  شفا جي چونڊ ڪير ڪندو آھي؟ شافي. ,
7/13/2021 8:03,”ھاڻ سکین جا آپشنس“؟ ,
7/13/2021 8:00,اڄ جيڪڏھن پاڻ ڪمپيوٽر يا موبائل تي سنڌي لکي  پڙھي سگهون ٿا تہ ان جو سمورو سھرو سائين عبدالماجد ڀرڳڙيءَ بي سنڌ… ,
7/13/2021 7:54,وڌيڪ معلومات لاءِ ڀٽائيپيڊيا جي فطري جيوتن واري ھن سيڪشن  ,
7/13/2021 7:53,ڊڀ کش، ڈبھ، ويدن کان وٺي اسان وٽ جام مقدس ھي گاھ، سنڌ جي ڪنڊ ڪڙڇ  ٿئي. ان جي پاڙ 50 ف… ,
7/13/2021 7:48,ڀٽائيءَ جو پارکو، ٻوليءَ تي انتھا جو جذباتي ٿيندڙ، سنڌي ڪمپيوٽنگ جي بڻيادن وجهندڙن مان ھڪ، سنڌي لکت  انيڪ خوبصورت… ,
7/12/2021 17:58,اَڱَڻ تازي ٻَھَرِ ڪُنڍِيُون، پَکا پَٽِ سُونھنِ، ,
7/12/2021 17:54,اڙي سائين مريوئي ڀوڳ ٺڪاءَ پيا ھلن... سدا سرھا رھو. آمين ,
7/12/2021 17:50,لک قرب پيارا سائين، پر مون کي اعتراض آھي. اھا منھنجي نوجواني ھئي. جواني تہ اڃا ھلي پئي...  ,
7/12/2021 16:24,ھئو سائين ھئو... سڃاڻانس ٿو بابا ,
7/12/2021 16:17,پيارا سائين قرب.. شل سدا سکيا ھجو اوھان.  ,
7/12/2021 16:15,سدا سرها هجو پيارا  ,
7/12/2021 15:45,سائين جيڪو گورا اڪيلي پليز چوندا آھن ان جو ڇا پاڻ وٽ تصور موجود آھي؟ ,
7/12/2021 15:45,سچ اھو بہ آھي تہ اسان جي اسڪولي سرشتي  بس الفابيٽ  بعد  ان جي بنياد تي مليل تعليم ئي پڙھبي آھي. ا… ,
7/12/2021 15:42,وري ٽرمپ جي لک بہ ڏسندا ,
7/12/2021 15:40,سَڀَڪَا سَڀَڪَا پِرْيَا ڪُنْ پُوْڃٖيْ نِيْهُ نٖيْن کُنُ کَالِ ,
7/12/2021 14:53,مير ”غضب خدا جو آ ,
7/12/2021 9:44,اڄ پڻ منھنجي يار، وسڻ جا ويس ڪيا. ,
7/12/2021 9:23,شاھ جي ڪنھن وائيءَ جيان سانئڻ جميلا تبسم ,
7/12/2021 8:27,سائين اوھان وري لھجي ڏانھن ھليا ويا. اھو آخري نہ، يا ني اصل  سوالي ٿي ويندو آھي. ,
7/12/2021 8:26,دولت ھجي يا عزت، جيڪڏهن ٻئي ماڻهوءَ جي کيسي يا ان جي مٿي تي پئي آهي تہ ان سان اوهان جي زندگين  ٽڪي جيترو بہ ڦيرو ن… ,
7/12/2021 8:26,انسانذات، قومون، گروھ يا گهر ”اقوال زرين“ جي ڦھلاءَ سان نہ پر ”افعال زرين“ جي ڪري سھڻي نموني سان اڳتي وڌندا آهن. ,
7/12/2021 8:18,انگريزي لفظ جو سنڌي ترجمو مھرباني ڪري يا مھربان نہ پر ”تہ“. ,
7/11/2021 16:33,سائين مھرباني. ڪوشش هوندي اٿم تہ مان وائڙي ڳالهہ نہ ڪريان جن جو ڪو اير ڀير نہ هجي. باقي اها ڳالهہ آ… ,
7/11/2021 15:44,الائي ڇو مونکي شامون مقتل مان ايندڙ سيسراٽن جيان لڳنديون آهن.. ,
7/11/2021 15:21,اسان جو هڪ سائين هوندو هئو سو چوندو هئو تہ هيءَ ڊيموڪريسي ناهي پر اميرو ڪريسي آ.. ,
7/11/2021 15:17,سئو سيڪڙو سھمت. ,
7/11/2021 14:00,اکين تي سائين  ,
7/11/2021 13:59,اما صفا ليڪو ناهي ڪڍبو. سچ اهو آهي تہ اسان ڪنھن بہ مطلق جاءِ تي ناهيون بيٺا. جيڪا اسان مطلق جاءِ سمجهي… ,
7/11/2021 13:56,مذهب  سائنس جي وچ  ڪو جهيڙو ناهي. ,
7/11/2021 13:51,سائنس معنا ڄاڻُ..مذهب معنا مڃُ.. ٻيئي اهم آهن. ,
7/11/2021 13:50,"مون کي آئين اسٽائين جو هي جملو ڪمال لڳندو آهي ""مذهب بنا سائنس انڌي  سائنس بنا مذهب منڊو آهي."" ",
7/11/2021 13:39,فطرت ؟ ابا مون کي اڃا اهو فطرت  انساني شعور جو چرخو نہ ٿو سمجهہ  اچي. مان انسان کي فطرت دشمن سمجهان ٿو. ,
7/11/2021 13:33,هر زوال با ڪمال ,
7/11/2021 13:28,ماھم آهي شرليون آهن.. ڪوبہ ٺوس دليل ناهي اڃا. ويندي سنڌو لکت جو هڪ اکر بہ ناهي سمجهيو ويو. اسان سڀ هڪ… ,
7/11/2021 13:26,ڀلو دليل.. ️ ,
7/11/2021 13:02,معنا اوهان سنڌي ناهيو؟  ,
7/11/2021 12:59,سوري.. گهڻو ٻوڙ هاريوَ ٻوليءَ جو.. هاڻي نہ.. هاڻي تہ بلڪل بہ نہ..  ,
7/11/2021 12:56,گريٽ.. ,
7/11/2021 12:47,اسان جو شڪارپور يا اسان جي شڪارپور؟ ,
7/10/2021 17:43,ٽوـٔٽر تي موجود سنڌين لاء ھڪ اھم پيغام ,
7/10/2021 7:37,کٹی پہاڑی کراچی سندھ ,
7/9/2021 10:23,دنیا داراں دے گھر دیندا بیٹے ولی الہٰی ,
7/9/2021 9:35,سالم صرف اھو رھندو جيڪو سان گڏ قائم ,
7/8/2021 20:07,قرب پيارا علي سائين...  ,
7/8/2021 20:06,راڻي، اھا ڀلي ڳالهہ آھي. سواد مختلف ھجن. ڀلي ڪٿي ڀوڳ ٺڪاءَ پيا ھلن تہ ڪٿي وري ڪو موضوع ڇيڙيو پيو ھجي.… ,
7/8/2021 19:51,سونھن نقاد کي ”مان وار کولي ڇڏيا آھن، ھاڻي ڇا ڪندين؟“ ,
7/8/2021 19:47,”گهگهہ اونداھيءَ  آواز بہ روشني ڏيندو آھي.“ ,
7/8/2021 19:43,موت کے یقین سے زیادہ ,
7/8/2021 19:16,یہ جو آپ بول رہے ہیں ,
7/8/2021 19:15,ہم سب جنگی قیدی اس جنگ کے جو ہم نے لڑی نہ ہاری نہ ,
7/8/2021 7:25,ادا ٻاھران جي ئي ھڪ ڊاڪٽر مون کي لکي ڏنو ھيو. ياد رکو. پنھنجي ڊاڪٽر جي اجازت کان سواءِ ڪجهہ نہ ڪجو. ب… ,
7/8/2021 5:11,ڪالهہ کل ڀوڳ جي ھڪ ٽرينڊ تي سانئڻ سونھن واھ جي چڪ پڪڙي. ,
7/7/2021 19:49,آھ. ايم ٽي وي تي جڏھن اھو ڊوران ڊوران جو گانو ھلندو ھئو تہ سڄي بت مان سيسراٽ نڪري ويندا ھئا. ,
7/7/2021 19:43,ھي گورا ڪيڏا مھا ظالم ,
7/7/2021 19:36,محبت کے بغیر ہر موسیقی شور ہے، ہر رقص پاگل پن ہے، اور ہر عبادت بوجھ ہے۔ ,
7/7/2021 19:29,محبت وہ پیکیج ہے جس میں سب نیک تمنائیں خود ہی شامل ہوتی ہیں۔ میں سمجھتا ہوں کہ محبت دعا سے بڑھ کر ہے۔ ,
7/7/2021 19:21,جيسن بورن سيريز ,
7/7/2021 19:15, اڄ شدت سان منھنجو يار امتياز علي لغاري ياد اچي ويو. ,
7/7/2021 19:08,”غير شرعي معاشري  صرف گناھ ئي ٿيندا رهندا.“ ,
7/7/2021 19:07,ترقي صرف اها قوم ڪندي آهي جنھن جا فرد ”منھنجو ڇا ٿيندو؟“ تي نہ پر ”منھنجي ايندڙ پيڙهيءَ جو ڇا ٿيندو؟“ تي سوچيندا آه… ,
7/7/2021 18:34,نہ پيارا.. بلڪل بہ نہ چئہ ائين... پر شايد اوھان منھنجي طبيعت سڃاڻو ٿا... مان سڀني جي عزت ڪندو آھيان. جام… ,
7/7/2021 18:29,سوري مان ورتو. بلڪل ورتو. مان ھدن جو قائل آھيان. شايد خرابي آھي منھنجي. پر اھا منھنجي فطرت آھي. ,
7/7/2021 18:25,ابا چارڻ اوھان جي ٽرينڊ  حصو ورتم... ھاڻي اجازت اوھان ڀلي پيا ھلايو. مھرباني ,
7/7/2021 18:23, اھو ٿوري ننڍي ڳالهہ تي معصومڙي ٿي ھمدرداڻي اپيل ڪرڻ بہ پليز ,
7/7/2021 18:21,اڙي بابا ڪٿي پيو ڏيان، اھي الزام ھڻڻ ,
7/7/2021 18:19,ڀلو ڀلو... سائين سانئڻ ڪمال جا ٻول آھن. ,
7/7/2021 18:18,بلڪل صحيح ,
7/7/2021 18:17,اھو ٺرڪ چوڻ بہ ھاڻي ,
7/7/2021 18:16, ان ٻول تي ٽڪ ڄمائي چوڻ  فضيلت بہ ڪھڙي آھي، گهٽ  گهٽ ان تي ھاڻي بحث ڪرڻ ,
7/7/2021 18:15,منھنجون اکيون ٿڌيون.. سچي ,
7/7/2021 18:14,ٻيلي ھڪ ڪم ڪريو اھو ادي ادو چوڻ ,
7/7/2021 18:12,يقين ڪندئو، مان پورا ٽي سال ڀنگ جو تيل پاڻيءَ سان ملائي پيئندو رھيم. ,
7/7/2021 18:08,ابا مان بہ پيئندو آھيان ڇٺيءَ ڇماھيءَ... پورا ٽي سال ان جو تيل پيتم. ڪمال جي شيءَ آھي ڀائو ,
7/7/2021 18:06,نہ ابا. انتھائي ھلڪي ٻجن مان ٺاھي پيئجي، الاي ڪيترين بيمارين کي منھن ٿي ڏئي. ,
7/7/2021 18:03,سفر  ڀرواري مسافر کان ”ڪٿي ويٺا آھيو“ پڇڻ ,
7/7/2021 17:59,انڌي تقليد ,
7/7/2021 17:57,ڀنگ کي خراب چوڻ ,
7/7/2021 17:55,”مان مان مان“ يا ”سڀ کان پھريون“ يا ”وڏي  وڏو“ چوڻ تہ  ,
7/7/2021 16:39,صفا مکڻ جي چاڻي جيان نرم  ملائم ھي سارنگ سنڌي دبئي جي الائي ڪھڙين ڪُنڊن  وڃي لڪيو آھي. ,
7/7/2021 15:00,هڪ آهي حضرت رمضان ٻيو آهي حضرت آصف قاضي. ,
7/7/2021 14:37,ادا ڳالهہ هوندي آهي سراسريءَ جي. ظاهر آهي تہ سڀ ناهن هوندا. پر گهڻائي جي ڪري ٿيندو آهي. ,
7/7/2021 14:35,"ادا ان کي ""موڪل"" سڏي سگهجي ٿو. جيئن ڪنھن کي چئلينج ڪرڻ مھل چئبو آ ",
7/7/2021 11:50,رسالي  جيڪي بہ جيو ٽڻ ٻوٽا، پکي پکڻ، جانور يا انساني ڪردار انهن جا ھن قسم سان پروفائيل بہ ڀٽائي پيڊيا تي… ,
7/7/2021 10:17,لک قرب منھنجا سائين  ,
7/7/2021 10:15,پيارا لھڻين ٿو.  سچ  لھيڻين ٿو. اوھان جو دولت پور  ”انالحق اڪيڊمي“ ھڪ سنگ ميل آھي، جيڪو پوري سنڌ… ,
7/7/2021 10:13,سائين اوائلي دورن کان اھو اسان وٽ ”وسر، بسر  بصر“ سڏجي. اھو ساڳيو ٻول آھي جيڪو وري عربيءَ  بصل ٿيندو. ,
7/7/2021 4:19,جا ڀُون پـيرين مُون، سا ڀُون مٿي سَڄڻين؛ ,
7/6/2021 19:58,ڪڏھن اوھان سان ائين ٿيو جو ڪي ڪتا اچانڪ نڪري اوھان جي گاڏيءَ جي ڪڍ لڳي ڀونڪندا ڀوڪندا وري واپس ھليا ويندا آھن. اوھا… ,
7/6/2021 19:22,جڏھن روح کي ذھن تي رحم آيو. ,
7/6/2021 19:16,مُلو، مجاور، مڇلو ٽيئي ڪميڻي ذات، ,
7/6/2021 17:18,سنڌي نياڻين لاءِ ھڪ ماڊل طور وحيدہ مھيسر کي سمجهندو آھيان جيڪا ھاڻي زيبٽيڪ  ڊائريڪٽر جي عھدي تي ڪم ڪري پئي. انتھائ… ,
7/6/2021 16:53,سھڻا سائين اوھان لھڻو ٿا. باقي پارس تہ اوھان آھيو ابا، اڳ  ھڪڙا ھوندا ھيئو، ھاڻي آدم سلطان جي پھاڙي… ,
7/6/2021 16:46,بلڪل درست آ ,
7/6/2021 16:43,ھاھاھاھاھا.... ڏاڪدر سھڻا... رب سڀني جي من جون مرادون پوريون ڪندو. آمين. ,
7/6/2021 16:42,ٻاھرين کل لاھي، پائي تي مڪ ھڻي بصر کي ڦيھي وري ھٿن  ڀيڪوڙي جيڪو مانيءَ سان اڳ کائبو ھئو خبر اٿوَ تہ اھو مروٽيل بصر… ,
7/6/2021 16:33,پروفيسر امير گل کي جيڪڏھن مان سنڌ جو سندباد سڏيان تہ ڪو وڌاءٌ ناھي. روھڙي نارو ريجن  پھاڙن جا ڪھڙا گس آھن جيڪي ھن… ,
7/6/2021 15:50,گهٽ دوستن کي خبر ھوندي تہ پنھنجو نثار ٻلهڙو گوگل تي 10 ليول جو لوڪل گائيڊ بہ ھيو. ,
7/6/2021 15:26,پيارا لک لک قرب. سدا سرھا ھجو. آمين ,
7/6/2021 15:20,واٽس ائپ  ايوا زوبيڪ هيءَ سيلفي موڪلي اڄ چيو امر هيءَ تصوير ناهي موڪلي تون ڏي سو وٺ.. ,
7/6/2021 15:11,خطرناڪ ترين ماڳن تي پنھنجي وجود جي بقا ڪيئن ڪجي اهو سکڻ لاءِ هن بيئر گرل جا ڊسڪوريءَ تي ريئلٽي شو نالي wild… ,
7/6/2021 15:00,پياري سنجي راجا کي هٿ سان اڻيل شال اوڍائيندي.. ,
7/6/2021 13:21,پيارا لھڻو ٿا ان کان بہ گهڻو.  ,
7/6/2021 13:20,ڀانئجي ٿو تہ رسالي جو ڀلي ھڪ ئي بيت ھجي پر ان جي ترجمن، لفظن جي معنائن  گرامر، رومن  ديوناگري لکتن، راڳن، آڊيو وڊ… ,
7/6/2021 13:07,پيارو سنجي راجا جن حيدرآباد آيا تہ کيس پنھنجي مست قلندر مزاج دوستن سان ملايو سين. وقت ٿورو پر جام ڀلو محسوس ڪيوسين.… ,
7/6/2021 12:50,ادا سائين.. ڀنگ پيئندڙ کي ڀنگورو سڏجي.  پوءِ ڀنگي اوائلي ذات جو نالو آهي جيڪي ٻھاري ڏين. ,
7/5/2021 17:46,ڀلو ليک... وڻيو. ان کي عالمي منڊيءَ سان گڏ جيڪي بلاڪ چين وارا سلسلا اچن ٿا انهن کي اڃا اجاگر ڪجوس. بھترين لکيو اٿوَ باقي. ,
7/5/2021 17:34,اینگرو ہو یا کوئی اور کمپنی، کسی کو حق نہیں پہنچتا کہ وہ زیادتی کریں، کسی کی بدمعاشی نہیں چلے گی،ہم سندھ کےاصلی باشندوں کےس… ,
7/5/2021 17:31,اوائلي سنڌي ورڌن ورڌن اچار تبديل ڪندو ڪندو بدني تائين پھتو آھي. ,
7/5/2021 17:16,ياد اٿوَ ڀٽائيءَ جي ڏاڏي بلڙي سرڪار واري اھا ڪٿا جنھن  کيس ھر ھلائيندي چند ھمراھن اچي ٻنيءَ جو پاڻي ڇوڙيو، وري ڏان… ,
7/5/2021 17:11,ياسر.. بسم الله بابا سائين... جڏھن بہ اچو.. اکين تي. خوشي ٿيندي سھڻا سائين. ,
7/5/2021 17:08,انتھائي سادي مزاج جي شبنم بلوچ آفريڪا ايشيا جا واھڻ وستيون گهمندي ھاڻي يو اين  ھتي ڪم ڪري رھي آھي. سنڌ جون اھي نيا… ,
7/5/2021 16:59,تم کہو کاگج٭ کی لیکھی، ,
7/5/2021 16:55,حق سائين، مان قطعي طور تي جذباتي ناھيان ٿيندو. جنھن جو منھنجي خيال  اوھان کي ڀلي ريت ھاڻي خبر پئجي وئي ھ… ,
7/5/2021 16:53,پيارا حق سلام. مٺا پليز شرمندو نہ ڪريو. ڇا جي معافي سائين؟ جيڪو مان لکيو ان جي حرف حرف تي مان اڄ ب… ,
7/5/2021 13:21,سائين اوھان لاءِ بلڪل نہ ھوندي خشڪ پر عام طور تي فلاسافي  تاريخ کي خشڪ سبجيڪٽ شمار ڪيو ويندو آھي. ,
7/5/2021 13:19,جي اھو بہ ھوندس. اصل  ڳاني وڏي  سائيز جي ننڍي ٿئي جهنگ جهرڪي. ,
7/5/2021 13:18,ابا خاص پيران جي خاڪ ڇا آھي؟ ,
7/5/2021 13:17,ھي آن لائين پيو اٿوَ. ,
7/5/2021 13:15,بابا مون وٽ ھئي ڪاپي، پر الائي ڪير خدا جو شريف بندو کڻي ويو آھي. ڪمال جو ڪتاب آھي.. اصل صفا مست ,
7/5/2021 13:10,جناب قمر اجنالوي جو ھي تاريخ جھڙي خشڪ موضوع تي ناولاتي شڪل  ڪتاب اوھان ضرور پڙھجو. عراق جڏھن بابل ھوندو ھئو تڏھن ا… ,
7/5/2021 12:55,ادا انهن کي گهرو جهرڪي سڏجي. عام ٿيندي آھي. سائيز  ٿوري وڏي ٿيندي آھي. ,
7/5/2021 12:37,واقعي پيارا سائين.. اصل  مين هاءِ ويز تان گهٽ گذر ٿئي ٿو.. باقي سڪ ضرور لڳل اٿم. جلد ئي ملون ٿا.  ,
7/5/2021 12:14,ڏڻن  ھڪڙا ھوندا آھن جيڪي چيچ کڻي حڪم ھلائيندا آھن تہ ھي ڪريو ھو ڪريو، ٻيا وري ڪجهہ نہ ڪڇن بس ڪم  لڳي وڃن. ڊاڪٽر ع… ,
7/5/2021 12:06,روھڙيءَ جي روھاٽيل خوشبوءَ جيان ستار زنگيجو سکر شھر  منھنجو پراڻو سونھو آھي. اھو ڪيئن ممڪن ٿي سگهي ٿو جو سکر  ڪا… ,
7/5/2021 10:43,سائين جنھن جهرڪيءَ جي اوھان ڳالهہ پيا ڪريو اھا ساڳي ناھي. مٿي جنھن جو ذڪر ڪيل آھي ان کي ھتي ”جهنگ جهر… ,
